,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
0,010159819011,7.4,01,015,981901,1,Alabama,Calhoun,01,015
1,010179540024,79.2,01,017,954002,4,Alabama,Chambers,01,017
2,010450200003,10.6,01,045,020000,3,Alabama,Dale,01,045
3,010770112002,75.0,01,077,011200,2,Alabama,Lauderdale,01,077
4,010830201042,14.7,01,083,020104,2,Alabama,Limestone,01,083
5,010890111001,7.2,01,089,011100,1,Alabama,Madison,01,089
6,040030002012,81.0,04,003,000201,2,Arizona,Cochise,04,003
7,040030002031,40.0,04,003,000203,1,Arizona,Cochise,04,003
8,040030014011,17.7,04,003,001401,1,Arizona,Cochise,04,003
9,040120201012,32.5,04,012,020101,2,Arizona,La Paz,04,012
10,040130506031,495.0,04,013,050603,1,Arizona,Maricopa,04,013
11,040130506041,100.0,04,013,050604,1,Arizona,Maricopa,04,013
12,040130506042,275.4,04,013,050604,2,Arizona,Maricopa,04,013
13,040130506152,3.3,04,013,050615,2,Arizona,Maricopa,04,013
14,040130506214,14.8,04,013,050621,4,Arizona,Maricopa,04,013
15,040130610241,3.5,04,013,061024,1,Arizona,Maricopa,04,013
16,040130611001,12.8,04,013,061100,1,Arizona,Maricopa,04,013
17,040130822081,1.8,04,013,082208,1,Arizona,Maricopa,04,013
18,040131125101,1.2,04,013,112510,1,Arizona,Maricopa,04,013
19,040131138006,1.0,04,013,113800,6,Arizona,Maricopa,04,013
20,040131172003,1.4,04,013,117200,3,Arizona,Maricopa,04,013
21,040132168161,1.2,04,013,216816,1,Arizona,Maricopa,04,013
22,040133187001,2.4,04,013,318700,1,Arizona,Maricopa,04,013
23,040134224013,2.5,04,013,422401,3,Arizona,Maricopa,04,013
24,040134226471,4.6,04,013,422647,1,Arizona,Maricopa,04,013
25,040136100021,6.0,04,013,610002,1,Arizona,Maricopa,04,013
26,040136196011,1.4,04,013,619601,1,Arizona,Maricopa,04,013
27,040137233052,377.20000000000005,04,013,723305,2,Arizona,Maricopa,04,013
28,040137233061,10.0,04,013,723306,1,Arizona,Maricopa,04,013
29,040138169041,18.6,04,013,816904,1,Arizona,Maricopa,04,013
30,040139805001,4.2,04,013,980500,1,Arizona,Maricopa,04,013
31,040159507051,1.0,04,015,950705,1,Arizona,Mohave,04,015
32,040159507083,4.4,04,015,950708,3,Arizona,Mohave,04,015
33,040159507084,55.0,04,015,950708,4,Arizona,Mohave,04,015
34,040159520071,14.4,04,015,952007,1,Arizona,Mohave,04,015
35,040159548022,9.0,04,015,954802,2,Arizona,Mohave,04,015
36,040179424001,55.3,04,017,942400,1,Arizona,Navajo,04,017
37,040190026041,1.0,04,019,002604,1,Arizona,Pima,04,019
38,040190036011,3.0,04,019,003601,1,Arizona,Pima,04,019
39,040190039021,1.3,04,019,003902,1,Arizona,Pima,04,019
40,040190040583,1.1,04,019,004058,3,Arizona,Pima,04,019
41,040190040732,18.6,04,019,004073,2,Arizona,Pima,04,019
42,040190041141,159.0,04,019,004114,1,Arizona,Pima,04,019
43,040190043232,16.0,04,019,004323,2,Arizona,Pima,04,019
44,040190044182,0.9,04,019,004418,2,Arizona,Pima,04,019
45,040190044251,3.0,04,019,004425,1,Arizona,Pima,04,019
46,040190044252,45.0,04,019,004425,2,Arizona,Pima,04,019
47,040190046201,1.5,04,019,004620,1,Arizona,Pima,04,019
48,040190046261,1.3,04,019,004626,1,Arizona,Pima,04,019
49,040190052002,4.5,04,019,005200,2,Arizona,Pima,04,019
50,040199803001,22.6,04,019,980300,1,Arizona,Pima,04,019
51,040210002081,20.0,04,021,000208,1,Arizona,Pinal,04,021
52,040210008023,40.0,04,021,000802,3,Arizona,Pinal,04,021
53,040210008041,43.0,04,021,000804,1,Arizona,Pinal,04,021
54,040210008081,50.0,04,021,000808,1,Arizona,Pinal,04,021
55,040210012002,120.0,04,021,001200,2,Arizona,Pinal,04,021
56,040210013052,1.6,04,021,001305,2,Arizona,Pinal,04,021
57,040210014052,1.4,04,021,001405,2,Arizona,Pinal,04,021
58,040210015001,2.0,04,021,001500,1,Arizona,Pinal,04,021
59,040210020052,100.0,04,021,002005,2,Arizona,Pinal,04,021
60,040239661092,6.0,04,023,966109,2,Arizona,Santa Cruz,04,023
61,040250002094,19.0,04,025,000209,4,Arizona,Yavapai,04,025
62,040250003021,13.8,04,025,000302,1,Arizona,Yavapai,04,025
63,040250013001,14.9,04,025,001300,1,Arizona,Yavapai,04,025
64,040270109114,4.7,04,027,010911,4,Arizona,Yuma,04,027
65,040270111232,35.0,04,027,011123,2,Arizona,Yuma,04,027
66,040270121002,383.7,04,027,012100,2,Arizona,Yuma,04,027
67,050014802001,81.0,05,001,480200,1,Arkansas,Arkansas,05,001
68,050134802003,12.0,05,013,480200,3,Arkansas,Calhoun,05,013
69,050170801001,100.0,05,017,080100,1,Arkansas,Chicot,05,017
70,050510111013,1.0,05,051,011101,3,Arkansas,Garland,05,051
71,050719520001,5.0,05,071,952000,1,Arkansas,Johnson,05,071
72,050719521002,2.2,05,071,952100,2,Arkansas,Johnson,05,071
73,050839503002,1.5,05,083,950300,2,Arkansas,Logan,05,083
74,051239604001,1.0,05,123,960400,1,Arkansas,St Francis,05,123
75,051239606003,1.0,05,123,960600,3,Arkansas,St Francis,05,123
76,051250105121,1.0,05,125,010512,1,Arkansas,Saline,05,125
77,051430101012,1.0,05,143,010101,2,Arkansas,Washington,05,143
78,060014331041,2.0,06,001,433104,1,California,Alameda,06,001
79,060014371014,1.6,06,001,437101,4,California,Alameda,06,001
80,060014506072,1.1,06,001,450607,2,California,Alameda,06,001
81,060014511031,3.3,06,001,451103,1,California,Alameda,06,001
82,060070022002,3.6,06,007,002200,2,California,Butte,06,007
83,060070034001,3.5,06,007,003400,1,California,Butte,06,007
84,060133020051,1.5,06,013,302005,1,California,Contra Costa,06,013
85,060133020061,1.0,06,013,302006,1,California,Contra Costa,06,013
86,060133020141,1.1,06,013,302014,1,California,Contra Costa,06,013
87,060133040012,1.3,06,013,304001,2,California,Contra Costa,06,013
88,060133090002,19.2,06,013,309000,2,California,Contra Costa,06,013
89,060133780001,10.5,06,013,378000,1,California,Contra Costa,06,013
90,060133800022,2.2,06,013,380002,2,California,Contra Costa,06,013
91,060170307111,2.1,06,017,030711,1,California,El Dorado,06,017
92,060170307113,1.5,06,017,030711,3,California,El Dorado,06,017
93,060170315052,1.5,06,017,031505,2,California,El Dorado,06,017
94,060190014091,1.6,06,019,001409,1,California,Fresno,06,019
95,060190016003,2.5,06,019,001600,3,California,Fresno,06,019
96,060190018001,1.5,06,019,001800,1,California,Fresno,06,019
97,060190031042,1.2,06,019,003104,2,California,Fresno,06,019
98,060190035003,2.2,06,019,003500,3,California,Fresno,06,019
99,060190039003,3.0,06,019,003900,3,California,Fresno,06,019
100,060190045061,1.2,06,019,004506,1,California,Fresno,06,019
101,060190054081,1.0,06,019,005408,1,California,Fresno,06,019
102,060190054091,1.2,06,019,005409,1,California,Fresno,06,019
103,060190055041,1.3,06,019,005504,1,California,Fresno,06,019
104,060190063022,1.2,06,019,006302,2,California,Fresno,06,019
105,060190066032,2.6,06,019,006603,2,California,Fresno,06,019
106,060190068022,1.4,06,019,006802,2,California,Fresno,06,019
107,060190078012,68.0,06,019,007801,2,California,Fresno,06,019
108,060190078021,70.0,06,019,007802,1,California,Fresno,06,019
109,060190079031,80.0,06,019,007903,1,California,Fresno,06,019
110,060190079032,3.8,06,019,007903,2,California,Fresno,06,019
111,060190082001,230.5,06,019,008200,1,California,Fresno,06,019
112,060190082002,1.3,06,019,008200,2,California,Fresno,06,019
113,060190082003,20.0,06,019,008200,3,California,Fresno,06,019
114,060190082006,51.0,06,019,008200,6,California,Fresno,06,019
115,060190083013,5.0,06,019,008301,3,California,Fresno,06,019
116,060190083041,226.0,06,019,008304,1,California,Fresno,06,019
117,060190083042,200.0,06,019,008304,2,California,Fresno,06,019
118,060190084022,20.0,06,019,008402,2,California,Fresno,06,019
119,060210102004,1.5,06,021,010200,4,California,Glenn,06,021
120,060250101011,229.0,06,025,010101,1,California,Imperial,06,025
121,060250101021,120.0,06,025,010102,1,California,Imperial,06,025
122,060250102002,3.0,06,025,010200,2,California,Imperial,06,025
123,060250103001,8.7,06,025,010300,1,California,Imperial,06,025
124,060250107003,1.0,06,025,010700,3,California,Imperial,06,025
125,060250110011,3.0,06,025,011001,1,California,Imperial,06,025
126,060250110013,3.0,06,025,011001,3,California,Imperial,06,025
127,060250111001,139.0,06,025,011100,1,California,Imperial,06,025
128,060250114001,20.0,06,025,011400,1,California,Imperial,06,025
129,060250119011,1014.6,06,025,011901,1,California,Imperial,06,025
130,060250123012,281.5,06,025,012301,2,California,Imperial,06,025
131,060270008002,5.0,06,027,000800,2,California,Inyo,06,027
132,060290004002,1.1,06,029,000400,2,California,Kern,06,029
133,060290008005,1.1,06,029,000800,5,California,Kern,06,029
134,060290024032,5.3,06,029,002403,2,California,Kern,06,029
135,060290025032,1.0,06,029,002503,2,California,Kern,06,029
136,060290031031,1.4,06,029,003103,1,California,Kern,06,029
137,060290032221,20.0,06,029,003222,1,California,Kern,06,029
138,060290033041,4.5,06,029,003304,1,California,Kern,06,029
139,060290033042,59.0,06,029,003304,2,California,Kern,06,029
140,060290033043,50.0,06,029,003304,3,California,Kern,06,029
141,060290033073,1.5,06,029,003307,3,California,Kern,06,029
142,060290038073,20.0,06,029,003807,3,California,Kern,06,029
143,060290038211,1.2,06,029,003821,1,California,Kern,06,029
144,060290038251,1.4,06,029,003825,1,California,Kern,06,029
145,060290043021,3.8,06,029,004302,1,California,Kern,06,029
146,060290045001,30.0,06,029,004500,1,California,Kern,06,029
147,060290045002,144.7,06,029,004500,2,California,Kern,06,029
148,060290046011,4.0,06,029,004601,1,California,Kern,06,029
149,060290046061,1.0,06,029,004606,1,California,Kern,06,029
150,060290051032,1.0,06,029,005103,2,California,Kern,06,029
151,060290053001,11.1,06,029,005300,1,California,Kern,06,029
152,060290055081,94.9,06,029,005508,1,California,Kern,06,029
153,060290055141,241.2,06,029,005514,1,California,Kern,06,029
154,060290055142,20.0,06,029,005514,2,California,Kern,06,029
155,060290055143,1249.0,06,029,005514,3,California,Kern,06,029
156,060290057001,1.1,06,029,005700,1,California,Kern,06,029
157,060290057002,4.1,06,029,005700,2,California,Kern,06,029
158,060290059003,60.0,06,029,005900,3,California,Kern,06,029
159,060290060041,8.5,06,029,006004,1,California,Kern,06,029
160,060290060122,40.0,06,029,006012,2,California,Kern,06,029
161,060290062011,26.0,06,029,006201,1,California,Kern,06,029
162,060290062022,151.0,06,029,006202,2,California,Kern,06,029
163,060290065002,494.1,06,029,006500,2,California,Kern,06,029
164,060290065003,75.0,06,029,006500,3,California,Kern,06,029
165,060310004022,1.5,06,031,000402,2,California,Kings,06,031
166,060310011001,3.0,06,031,001100,1,California,Kings,06,031
167,060310012001,101.8,06,031,001200,1,California,Kings,06,031
168,060310013002,12.0,06,031,001300,2,California,Kings,06,031
169,060310015003,1.1,06,031,001500,3,California,Kings,06,031
170,060310016011,460.0,06,031,001601,1,California,Kings,06,031
171,060310016012,100.0,06,031,001601,2,California,Kings,06,031
172,060310017031,60.8,06,031,001703,1,California,Kings,06,031
173,060319801001,5.0,06,031,980100,1,California,Kings,06,031
174,060350406001,7.6,06,035,040600,1,California,Lassen,06,035
175,060350406002,2.4,06,035,040600,2,California,Lassen,06,035
176,060371043102,1.6,06,037,104310,2,California,Los Angeles,06,037
177,060371060201,2.2,06,037,106020,1,California,Los Angeles,06,037
178,060371133032,2.8,06,037,113303,2,California,Los Angeles,06,037
179,060371151031,0.4,06,037,115103,1,California,Los Angeles,06,037
180,060371172021,3.5,06,037,117202,1,California,Los Angeles,06,037
181,060371218021,1.9,06,037,121802,1,California,Los Angeles,06,037
182,060371278061,1.1,06,037,127806,1,California,Los Angeles,06,037
183,060371349052,1.9,06,037,134905,2,California,Los Angeles,06,037
184,060371816001,1.0,06,037,181600,1,California,Los Angeles,06,037
185,060371991202,1.3,06,037,199120,2,California,Los Angeles,06,037
186,060372049202,5.5,06,037,204920,2,California,Los Angeles,06,037
187,060372060201,1.2,06,037,206020,1,California,Los Angeles,06,037
188,060372060501,1.0,06,037,206050,1,California,Los Angeles,06,037
189,060372145012,1.6,06,037,214501,2,California,Los Angeles,06,037
190,060372281001,0.9,06,037,228100,1,California,Los Angeles,06,037
191,060372393301,7.4,06,037,239330,1,California,Los Angeles,06,037
192,060372920011,1.0,06,037,292001,1,California,Los Angeles,06,037
193,060372941202,2.2,06,037,294120,2,California,Los Angeles,06,037
194,060372951031,13.5,06,037,295103,1,California,Los Angeles,06,037
195,060374033271,1.5,06,037,403327,1,California,Los Angeles,06,037
196,060374034022,1.8,06,037,403402,2,California,Los Angeles,06,037
197,060374089002,3.0,06,037,408900,2,California,Los Angeles,06,037
198,060375039024,0.9,06,037,503902,4,California,Los Angeles,06,037
199,060375304001,0.8,06,037,530400,1,California,Los Angeles,06,037
200,060375308022,1.9,06,037,530802,2,California,Los Angeles,06,037
201,060375407001,1.7,06,037,540700,1,California,Los Angeles,06,037
202,060375511012,1.1,06,037,551101,2,California,Los Angeles,06,037
203,060375781001,3.3,06,037,578100,1,California,Los Angeles,06,037
204,060378002022,4.0,06,037,800202,2,California,Los Angeles,06,037
205,060379001021,1.2,06,037,900102,1,California,Los Angeles,06,037
206,060379003011,2.5,06,037,900301,1,California,Los Angeles,06,037
207,060379005042,4.5,06,037,900504,2,California,Los Angeles,06,037
208,060379005082,1.5,06,037,900508,2,California,Los Angeles,06,037
209,060379006022,3.5,06,037,900602,2,California,Los Angeles,06,037
210,060379006061,2.0,06,037,900606,1,California,Los Angeles,06,037
211,060379006091,1.5,06,037,900609,1,California,Los Angeles,06,037
212,060379009011,1.5,06,037,900901,1,California,Los Angeles,06,037
213,060379009012,432.9,06,037,900901,2,California,Los Angeles,06,037
214,060379009022,3.0,06,037,900902,2,California,Los Angeles,06,037
215,060379012091,712.4,06,037,901209,1,California,Los Angeles,06,037
216,060379012161,226.0,06,037,901216,1,California,Los Angeles,06,037
217,060379013001,9.7,06,037,901300,1,California,Los Angeles,06,037
218,060379100021,9.5,06,037,910002,1,California,Los Angeles,06,037
219,060379102122,4.0,06,037,910212,2,California,Los Angeles,06,037
220,060379111001,32.1,06,037,911100,1,California,Los Angeles,06,037
221,060379200132,3.5,06,037,920013,2,California,Los Angeles,06,037
222,060379800041,27.0,06,037,980004,1,California,Los Angeles,06,037
223,060379800151,2.2,06,037,980015,1,California,Los Angeles,06,037
224,060379800311,4.2,06,037,980031,1,California,Los Angeles,06,037
225,060379800341,11.3,06,037,980034,1,California,Los Angeles,06,037
226,060390002011,5.8,06,039,000201,1,California,Madera,06,039
227,060390002041,19.0,06,039,000204,1,California,Madera,06,039
228,060390005102,1.0,06,039,000510,2,California,Madera,06,039
229,060390005132,1.0,06,039,000513,2,California,Madera,06,039
230,060390005171,50.0,06,039,000517,1,California,Madera,06,039
231,060390011001,3.9,06,039,001100,1,California,Madera,06,039
232,060390011005,5.0,06,039,001100,5,California,Madera,06,039
233,060411011001,3.0,06,041,101100,1,California,Marin,06,041
234,060411021001,1.0,06,041,102100,1,California,Marin,06,041
235,060470009013,3.0,06,047,000901,3,California,Merced,06,047
236,060470020021,105.1,06,047,002002,1,California,Merced,06,047
237,060470021001,203.0,06,047,002100,1,California,Merced,06,047
238,060470021002,20.0,06,047,002100,2,California,Merced,06,047
239,060470024011,1.5,06,047,002401,1,California,Merced,06,047
240,060470025002,5.8,06,047,002500,2,California,Merced,06,047
241,060530106061,1.7,06,053,010606,1,California,Monterey,06,053
242,060530143022,1.0,06,053,014302,2,California,Monterey,06,053
243,060552010031,3.0,06,055,201003,1,California,Napa,06,055
244,060552010051,2.0,06,055,201005,1,California,Napa,06,055
245,060552016022,1.1,06,055,201602,2,California,Napa,06,055
246,060590013041,1.2,06,059,001304,1,California,Orange,06,059
247,060590115042,2.9,06,059,011504,2,California,Orange,06,059
248,060590875032,2.0,06,059,087503,2,California,Orange,06,059
249,060591106072,1.1,06,059,110607,2,California,Orange,06,059
250,060610213253,1.0,06,061,021325,3,California,Placer,06,061
251,060650303004,7.3,06,065,030300,4,California,Riverside,06,065
252,060650405032,2.0,06,065,040503,2,California,Riverside,06,065
253,060650406183,3.0,06,065,040618,3,California,Riverside,06,065
254,060650419091,1.5,06,065,041909,1,California,Riverside,06,065
255,060650425073,0.9,06,065,042507,3,California,Riverside,06,065
256,060650427233,1.3,06,065,042723,3,California,Riverside,06,065
257,060650427301,3.4,06,065,042730,1,California,Riverside,06,065
258,060650427321,1.6,06,065,042732,1,California,Riverside,06,065
259,060650433192,0.9,06,065,043319,2,California,Riverside,06,065
260,060650435171,1.3,06,065,043517,1,California,Riverside,06,065
261,060650435192,20.0,06,065,043519,2,California,Riverside,06,065
262,060650435202,1.0,06,065,043520,2,California,Riverside,06,065
263,060650444033,3.4,06,065,044403,3,California,Riverside,06,065
264,060650444034,0.9,06,065,044403,4,California,Riverside,06,065
265,060650445242,8.6,06,065,044524,2,California,Riverside,06,065
266,060650449043,4.0,06,065,044904,3,California,Riverside,06,065
267,060650456121,74.8,06,065,045612,1,California,Riverside,06,065
268,060650462002,3.0,06,065,046200,2,California,Riverside,06,065
269,060650465011,6.5,06,065,046501,1,California,Riverside,06,065
270,060650467004,1.5,06,065,046700,4,California,Riverside,06,065
271,060650469001,669.6,06,065,046900,1,California,Riverside,06,065
272,060650469002,21.0,06,065,046900,2,California,Riverside,06,065
273,060650469003,1325.8,06,065,046900,3,California,Riverside,06,065
274,060650488001,2.4,06,065,048800,1,California,Riverside,06,065
275,060650512001,3.9,06,065,051200,1,California,Riverside,06,065
276,060659404001,1.0,06,065,940400,1,California,Riverside,06,065
277,060659415001,1.7,06,065,941500,1,California,Riverside,06,065
278,060659810001,9.8,06,065,981000,1,California,Riverside,06,065
279,060670017023,2.4,06,067,001702,3,California,Sacramento,06,067
280,060670045011,2.0,06,067,004501,1,California,Sacramento,06,067
281,060670051022,1.0,06,067,005102,2,California,Sacramento,06,067
282,060670052011,1.0,06,067,005201,1,California,Sacramento,06,067
283,060670053013,1.5,06,067,005301,3,California,Sacramento,06,067
284,060670056013,1.1,06,067,005601,3,California,Sacramento,06,067
285,060670070192,1.0,06,067,007019,2,California,Sacramento,06,067
286,060670071011,7.0,06,067,007101,1,California,Sacramento,06,067
287,060670072061,13.0,06,067,007206,1,California,Sacramento,06,067
288,060670085042,7.2,06,067,008504,2,California,Sacramento,06,067
289,060670086021,10.4,06,067,008602,1,California,Sacramento,06,067
290,060670087062,5.7,06,067,008706,2,California,Sacramento,06,067
291,060670088023,1.0,06,067,008802,3,California,Sacramento,06,067
292,060670091072,2.7,06,067,009107,2,California,Sacramento,06,067
293,060670092013,3.0,06,067,009201,3,California,Sacramento,06,067
294,060670094031,31.7,06,067,009403,1,California,Sacramento,06,067
295,060670094061,170.8,06,067,009406,1,California,Sacramento,06,067
296,060670094081,2.9,06,067,009408,1,California,Sacramento,06,067
297,060670095011,2.9,06,067,009501,1,California,Sacramento,06,067
298,060670096182,3.5,06,067,009618,2,California,Sacramento,06,067
299,060670096531,48.0,06,067,009653,1,California,Sacramento,06,067
300,060670096533,1.0,06,067,009653,3,California,Sacramento,06,067
301,060670099004,3.6999999999999997,06,067,009900,4,California,Sacramento,06,067
302,060679883001,1.3,06,067,988300,1,California,Sacramento,06,067
303,060690003002,1.5,06,069,000300,2,California,San Benito,06,069
304,060690007022,1.5,06,069,000702,2,California,San Benito,06,069
305,060690008021,140.0,06,069,000802,1,California,San Benito,06,069
306,060710001154,1.5,06,071,000115,4,California,San Bernardino,06,071
307,060710005043,1.0,06,071,000504,3,California,San Bernardino,06,071
308,060710016002,1.5,06,071,001600,2,California,San Bernardino,06,071
309,060710018032,1.5,06,071,001803,2,California,San Bernardino,06,071
310,060710019071,1.0,06,071,001907,1,California,San Bernardino,06,071
311,060710020191,4.0,06,071,002019,1,California,San Bernardino,06,071
312,060710021122,1.8,06,071,002112,2,California,San Bernardino,06,071
313,060710022041,12.5,06,071,002204,1,California,San Bernardino,06,071
314,060710022071,1.0,06,071,002207,1,California,San Bernardino,06,071
315,060710023061,8.0,06,071,002306,1,California,San Bernardino,06,071
316,060710031013,3.7,06,071,003101,3,California,San Bernardino,06,071
317,060710035101,1.0,06,071,003510,1,California,San Bernardino,06,071
318,060710040041,1.0,06,071,004004,1,California,San Bernardino,06,071
319,060710044013,0.9,06,071,004401,3,California,San Bernardino,06,071
320,060710049022,2.5,06,071,004902,2,California,San Bernardino,06,071
321,060710064012,3.0,06,071,006401,2,California,San Bernardino,06,071
322,060710065012,3.5,06,071,006501,2,California,San Bernardino,06,071
323,060710078001,20.5,06,071,007800,1,California,San Bernardino,06,071
324,060710087154,1.3,06,071,008715,4,California,San Bernardino,06,071
325,060710091192,4.5,06,071,009119,2,California,San Bernardino,06,071
326,060710091222,2.5,06,071,009122,2,California,San Bernardino,06,071
327,060710091263,27.0,06,071,009126,3,California,San Bernardino,06,071
328,060710091282,6.4,06,071,009128,2,California,San Bernardino,06,071
329,060710091331,34.5,06,071,009133,1,California,San Bernardino,06,071
330,060710091333,1.1,06,071,009133,3,California,San Bernardino,06,071
331,060710091341,7.5,06,071,009134,1,California,San Bernardino,06,071
332,060710091361,10.0,06,071,009136,1,California,San Bernardino,06,071
333,060710097141,3.0,06,071,009714,1,California,San Bernardino,06,071
334,060710100093,1.5,06,071,010009,3,California,San Bernardino,06,071
335,060710100391,1.0,06,071,010039,1,California,San Bernardino,06,071
336,060710103001,692.8,06,071,010300,1,California,San Bernardino,06,071
337,060710103003,1.5,06,071,010300,3,California,San Bernardino,06,071
338,060710103004,33.8,06,071,010300,4,California,San Bernardino,06,071
339,060710104201,18.5,06,071,010420,1,California,San Bernardino,06,071
340,060710104312,8.5,06,071,010431,2,California,San Bernardino,06,071
341,060710104321,13.8,06,071,010432,1,California,San Bernardino,06,071
342,060710116014,4.0,06,071,011601,4,California,San Bernardino,06,071
343,060710116021,443.0,06,071,011602,1,California,San Bernardino,06,071
344,060710117001,20.0,06,071,011700,1,California,San Bernardino,06,071
345,060710121011,0.9,06,071,012101,1,California,San Bernardino,06,071
346,060710121031,30.0,06,071,012103,1,California,San Bernardino,06,071
347,060710121051,2.5,06,071,012105,1,California,San Bernardino,06,071
348,060710121052,20.0,06,071,012105,2,California,San Bernardino,06,071
349,060710127001,13.0,06,071,012700,1,California,San Bernardino,06,071
350,060719801001,0.9,06,071,980100,1,California,San Bernardino,06,071
351,060730062001,4.6,06,073,006200,1,California,San Diego,06,073
352,060730083051,1.2,06,073,008305,1,California,San Diego,06,073
353,060730083591,1.1,06,073,008359,1,California,San Diego,06,073
354,060730083701,1.1,06,073,008370,1,California,San Diego,06,073
355,060730085111,1.7,06,073,008511,1,California,San Diego,06,073
356,060730096043,1.1,06,073,009604,3,California,San Diego,06,073
357,060730100192,1.0,06,073,010019,2,California,San Diego,06,073
358,060730130001,1.3,06,073,013000,1,California,San Diego,06,073
359,060730146011,1.2,06,073,014601,1,California,San Diego,06,073
360,060730162013,1.3,06,073,016201,3,California,San Diego,06,073
361,060730185223,4.5,06,073,018522,3,California,San Diego,06,073
362,060730191032,3.0,06,073,019103,2,California,San Diego,06,073
363,060730191102,2.3,06,073,019110,2,California,San Diego,06,073
364,060730191113,7.5,06,073,019111,3,California,San Diego,06,073
365,060730192081,1.1,06,073,019208,1,California,San Diego,06,073
366,060730197011,1.8,06,073,019701,1,California,San Diego,06,073
367,060730208013,7.0,06,073,020801,3,California,San Diego,06,073
368,060730208132,3.7,06,073,020813,2,California,San Diego,06,073
369,060730210022,32.3,06,073,021002,2,California,San Diego,06,073
370,060730211022,20.0,06,073,021102,2,California,San Diego,06,073
371,060730213021,2.9,06,073,021302,1,California,San Diego,06,073
372,060750328021,4.5,06,075,032802,1,California,San Francisco,06,075
373,060770038033,1.0,06,077,003803,3,California,San Joaquin,06,077
374,060770047042,2.5,06,077,004704,2,California,San Joaquin,06,077
375,060770051312,1.0,06,077,005131,2,California,San Joaquin,06,077
376,060770052132,4.0,06,077,005213,2,California,San Joaquin,06,077
377,060790103012,280.0,06,079,010301,2,California,San Luis Obispo,06,079
378,060790103022,3.1,06,079,010302,2,California,San Luis Obispo,06,079
379,060790103031,1.1,06,079,010303,1,California,San Luis Obispo,06,079
380,060790115053,4.5,06,079,011505,3,California,San Luis Obispo,06,079
381,060790127081,835.7,06,079,012708,1,California,San Luis Obispo,06,079
382,060790131003,1.1,06,079,013100,3,California,San Luis Obispo,06,079
383,060816038011,2.4,06,081,603801,1,California,San Mateo,06,081
384,060830018001,40.0,06,083,001800,1,California,Santa Barbara,06,083
385,060839805001,25.3,06,083,980500,1,California,Santa Barbara,06,083
386,060855032102,2.2,06,085,503210,2,California,Santa Clara,06,085
387,060855081022,14.4,06,085,508102,2,California,Santa Clara,06,085
388,060855117051,1.3,06,085,511705,1,California,Santa Clara,06,085
389,060855120053,1.7,06,085,512005,3,California,Santa Clara,06,085
390,060855125102,1.2,06,085,512510,2,California,Santa Clara,06,085
391,060855130006,3.3,06,085,513000,6,California,Santa Clara,06,085
392,060855135001,3.1,06,085,513500,1,California,Santa Clara,06,085
393,060871004002,2.2,06,087,100400,2,California,Santa Cruz,06,087
394,060890127022,3.0,06,089,012702,2,California,Shasta,06,089
395,060952519012,6.3,06,095,251901,2,California,Solano,06,095
396,060952523051,0.9,06,095,252305,1,California,Solano,06,095
397,060952523172,1.0,06,095,252317,2,California,Solano,06,095
398,060952529043,2.0,06,095,252904,3,California,Solano,06,095
399,060952529044,8.5,06,095,252904,4,California,Solano,06,095
400,060952530001,1.1,06,095,253000,1,California,Solano,06,095
401,060952532062,0.9,06,095,253206,2,California,Solano,06,095
402,060971506123,0.8,06,097,150612,3,California,Sonoma,06,097
403,060971508004,1.0,06,097,150800,4,California,Sonoma,06,097
404,060971524023,1.1,06,097,152402,3,California,Sonoma,06,097
405,060971538111,1.5,06,097,153811,1,California,Sonoma,06,097
406,060971540002,3.0,06,097,154000,2,California,Sonoma,06,097
407,060971542013,1.0,06,097,154201,3,California,Sonoma,06,097
408,060971542024,2.5,06,097,154202,4,California,Sonoma,06,097
409,060990001012,1.3,06,099,000101,2,California,Stanislaus,06,099
410,060990005011,25.0,06,099,000501,1,California,Stanislaus,06,099
411,060990033002,2.5,06,099,003300,2,California,Stanislaus,06,099
412,060990034001,60.0,06,099,003400,1,California,Stanislaus,06,099
413,061010507012,1.3,06,101,050701,2,California,Sutter,06,101
414,061030008001,8.4,06,103,000800,1,California,Tehama,06,103
415,061070003031,3.7,06,107,000303,1,California,Tulare,06,107
416,061070003033,2.0,06,107,000303,3,California,Tulare,06,107
417,061070008023,3.5,06,107,000802,3,California,Tulare,06,107
418,061070009011,1.0,06,107,000901,1,California,Tulare,06,107
419,061070014004,3.5,06,107,001400,4,California,Tulare,06,107
420,061070025001,4.0,06,107,002500,1,California,Tulare,06,107
421,061070025002,4.5,06,107,002500,2,California,Tulare,06,107
422,061070030021,1.0,06,107,003002,1,California,Tulare,06,107
423,061070031001,3.0,06,107,003100,1,California,Tulare,06,107
424,061070033011,3.5,06,107,003301,1,California,Tulare,06,107
425,061070034013,5.0,06,107,003401,3,California,Tulare,06,107
426,061070041021,3.0,06,107,004102,1,California,Tulare,06,107
427,061070043011,88.0,06,107,004301,1,California,Tulare,06,107
428,061070043021,130.2,06,107,004302,1,California,Tulare,06,107
429,061070045001,19.8,06,107,004500,1,California,Tulare,06,107
430,061070045004,20.0,06,107,004500,4,California,Tulare,06,107
431,061090052011,1.5,06,109,005201,1,California,Tuolumne,06,109
432,061110049021,0.8,06,111,004902,1,California,Ventura,06,111
