,state,county,flattened_array,county_area,bounding_box,total_pixels,sq_mile_per_pixel,avg_pixel_value,solar_mw_sum,solar_mw_avg,solar_mw_count,MW / 1000 sq mile,Projects / 1000 sq mile,GHI,protected_land,habitat,slope,popl_dens,Substation,land_cover
517,Idaho,Ada,[17 21 30 ... 39 39 39],1307.837767675075,"(-116.513683, 43.112255, -115.974845, 43.807423)",81900,0.0159687151120277,37.32032967032967,60.0,30.0,2.0,458.7724982637653,15.292416608792175,19.83949938949939,64.08870573870574,72.68791208791208,70.53318681318682,82.69981684981686,65.99554334554334,88.74503052503053
518,Idaho,Adams,[25 18 18 ...  0  0  0],2280.5135128498127,"(-116.899711, 44.444402, -116.089118, 45.268087)",145536,0.0156697553378532,11.876621591908531,0.0,0.0,0.0,0.0,0.0,14.986807387862797,53.39438352022867,55.67014346965699,14.71942337291117,100.0,54.38152759454705,69.19998488346526
519,Idaho,Bannock,[32 52 56 ... 26 53 53],2378.176009980811,"(-112.752341, 42.256276, -111.875475, 43.022589)",146780,0.0162023164598774,19.823811145932687,0.0,0.0,0.0,0.0,0.0,15.497274833083527,75.1639869191988,57.91020575010219,28.35621338056956,97.90431257664532,56.72935686060771,81.04127946586729
520,Idaho,Bear Lake,[ 0  0  0 ... 22  0  0],1261.9920055948817,"(-111.63491, 41.999541, -111.046714, 42.603352)",77550,0.0162732689309462,16.629245647969054,0.0,0.0,0.0,0.0,0.0,15.846937459703417,54.5107027724049,54.32321083172147,27.064925854287555,99.98375241779497,50.363313990973566,68.9301611863314
521,Idaho,Benewah,[17 17 20 ...  0  0  0],911.3428273426716,"(-117.03994, 47.021667, -116.329394, 47.414695)",61420,0.0148378838707696,10.378362097036796,0.0,0.0,0.0,0.0,0.0,5.0,86.34166395310973,42.18178117876913,20.854835558450016,99.4999185932921,52.27824812764572,65.42336372517096
522,Idaho,Bingham,[55 55 55 ... 40 40 40],3800.412838731975,"(-113.007788, 42.862998, -111.588049, 43.626627)",236691,0.0160564315446382,37.45599536949018,0.0,0.0,0.0,0.0,0.0,17.145265345957387,81.42719833031252,65.0914483440435,69.69287383128214,95.4216045392516,54.512930360681224,85.49585324325808
523,Idaho,Blaine,[ 0  0  0 ... 34 24 24],9641.869410819603,"(-114.996687, 42.615851, -113.007318, 43.993002)",595134,0.0162011738714635,27.59407629206196,0.0,0.0,0.0,0.0,0.0,18.515636814566133,46.729518058118,57.238731109296396,59.26679873776326,99.68293695201417,53.059445435817814,86.70559235399087
524,Idaho,Boise,[0 0 0 ... 0 0 0],3488.2701043595125,"(-116.282019, 43.585874, -114.967343, 44.351695)",218841,0.0159397466853081,3.817397105661188,0.0,0.0,0.0,0.0,0.0,15.723516160134526,35.272298152539975,57.73972884422937,3.8717196503397444,98.78891523983165,50.66082224080497,72.48483602250036
525,Idaho,Bonner,[0 0 0 ... 0 0 0],3053.6022352969944,"(-117.042137, 47.890127, -116.048669, 48.847448)",206961,0.0147544814496305,10.794700450809572,0.0,0.0,0.0,0.0,0.0,5.0,58.65890191871899,66.98421441720905,23.01507047221457,98.45553026898787,52.015186436091824,51.64857630181532
526,Idaho,Bonneville,[53 53 53 ... 52 52 41],3135.6202678889244,"(-112.520082, 43.019407, -111.043925, 43.626905)",195676,0.0160245521570807,26.37645904454302,0.0,0.0,0.0,0.0,0.0,15.514447351744721,64.95132259449294,70.78310574623357,45.45914164230667,95.4796704756843,51.81662544205728,78.74893190784766
527,Idaho,Boundary,[101 101 101 ...   0   0   0],1563.0768049814128,"(-117.032441, 48.499974, -116.048934, 49.000846)",107865,0.014491047188443,7.619821072637093,0.0,0.0,0.0,0.0,0.0,5.0,46.54619199925833,58.607889491494,14.535863603773057,99.69760598921718,50.0,54.09727822111311
528,Idaho,Butte,[ 0  0  0 ... 43 43 57],3648.431036469342,"(-113.798441, 43.284561, -112.694959, 44.234152)",228660,0.0159557029496603,24.07203708562932,0.0,0.0,0.0,0.0,0.0,17.43433482025715,45.16703839762092,47.535620572028336,52.75784570978746,100.0,56.00579462958104,86.55989678999387
529,Idaho,Camas,[ 0  0  0 ... 24 34 34],1639.5023563366838,"(-115.086653, 43.198064, -114.374758, 43.858595)",102588,0.0159814243024202,12.926979763715057,0.0,0.0,0.0,0.0,0.0,17.010858969860024,37.15263968495341,54.49862557024213,21.768725386984833,99.98596327055796,50.0,78.31563145787031
530,Idaho,Canyon,[57 57 57 ...  0  0  0],1147.9556100855311,"(-117.032578, 43.29052, -116.473393, 43.880203)",72312,0.0158750360947772,44.78343843345503,0.0,0.0,0.0,0.0,0.0,19.83101006748534,81.34514326806062,78.94851476933289,72.65341851974776,84.37036729726739,62.12392134085629,89.69088118154663
531,Idaho,Caribou,[16  0  0 ...  0  0  0],2371.276426853846,"(-112.149851, 42.415359, -111.043495, 43.022476)",146544,0.0161813272931941,19.326912053717656,0.0,0.0,0.0,0.0,0.0,15.0,60.772839556720164,75.38292253521126,28.53566846817338,100.0,57.16661889944317,73.59141281799323
532,Idaho,Cassia,[59 59 59 ... 49 49 49],3199.371806654912,"(-114.286654, 41.988182, -112.999965, 42.687832)",196527,0.0162795534794451,33.47116172332555,0.0,0.0,0.0,0.0,0.0,18.023426806494783,66.05705577350695,73.91388969454579,57.47575142346853,98.86875594702,51.594157545782515,88.34186142362118
533,Idaho,Clark,[12 12 12 ... 52 52 52],2845.4538059797387,"(-112.995363, 43.971941, -111.617207, 44.571678)",180040,0.0158045645744264,24.6739057987114,0.0,0.0,0.0,0.0,0.0,14.117640524327927,50.08184292379471,48.052182848255946,53.43873028215952,99.88494223505887,51.63674738946901,83.80919240168852
534,Idaho,Clearwater,[13 13 19 ...  0  0  0],4119.965132476816,"(-116.456136, 46.265755, -114.594634, 46.934669)",271684,0.0151645482710679,4.091065355339291,0.0,0.0,0.0,0.0,0.0,5.044978725283785,42.87409269592615,52.68420297109878,6.019095714138484,99.90919597767996,50.0,58.303963428100296
535,Idaho,Custer,[ 0  0  0 ... 56 56 56],9010.1748465982,"(-115.305042, 43.569157, -113.320362, 44.879077)",565786,0.0159250579664364,5.657658549345512,0.0,0.0,0.0,0.0,0.0,15.002695365385499,25.789680197106325,44.79088383240306,10.985338979755596,99.95764299576165,51.97139908021761,76.10005903292057
536,Idaho,Elmore,[ 0 23 23 ... 59 59 47],6059.351200272205,"(-116.267904, 42.767657, -114.971351, 44.098766)",375705,0.0161279493226659,20.61874875234559,120.0,40.0,3.0,198.0410047772264,4.95102511943066,18.157716825701016,48.53794865652573,62.70739010659959,36.42110698553386,98.87377064452163,54.024700230233826,84.90878481787573
537,Idaho,Franklin,[53 53 53 ...  0  0  0],951.187296210948,"(-112.126194, 41.997794, -111.507752, 42.430635)",58378,0.0162935916991152,18.194748021514958,0.0,0.0,0.0,0.0,0.0,15.806125595258488,63.51981910993867,71.9945870019528,22.328137312001097,99.15087875569564,59.56678885881668,77.09558395285896
538,Idaho,Fremont,[ 0  0  0 ... 31  0  0],3334.2141450213967,"(-112.15637, 43.883206, -111.047044, 44.754954)",210826,0.0158150045299033,27.089865576352064,0.0,0.0,0.0,0.0,0.0,13.00963827990855,50.97893523569199,60.290310493013195,60.69297904433039,99.608848054794,50.44432375513457,73.08130875698443
539,Idaho,Gem,[49 48 49 ...  0  0  0],1361.747423925451,"(-116.712792, 43.807096, -116.152244, 44.510813)",86198,0.0157979004608627,20.734216571150142,0.0,0.0,0.0,0.0,0.0,17.245005684586648,74.31286108726421,54.52533701477993,24.086591336225897,98.78750087008979,53.544107751919995,88.04783173623518
540,Idaho,Gooding,[21 39 27 ... 52 52 52],951.855482766682,"(-115.086902, 42.649298, -114.594212, 43.198567)",59110,0.0161031210077259,39.388969717475895,0.0,0.0,0.0,0.0,0.0,20.0,65.3294704787684,55.771866012519034,75.28573845373033,99.75638639824056,55.099137201827105,91.91989511081036
541,Idaho,Idaho,[17 25 25 ...  0  0  0],13064.839046731053,"(-116.794562, 45.107642, -114.320303, 46.671142)",841266,0.0155299739282593,4.308190275132954,0.0,0.0,0.0,0.0,0.0,9.571728799214517,43.07602470562224,48.02469135802469,6.509690157453171,99.95559074062187,50.01260005753234,67.1380538379062
542,Idaho,Jefferson,[0 0 0 ... 0 0 0],1614.5981478024323,"(-112.697122, 43.62314, -111.625938, 44.058464)",102000,0.0158293936059062,45.36648039215687,0.0,0.0,0.0,0.0,0.0,15.96014705882353,77.90843137254902,70.43926470588235,94.45990196078431,96.5960294117647,57.70745098039216,88.47446078431372
543,Idaho,Jerome,[42 42 42 ... 56 56 57],861.2294707214878,"(-114.617401, 42.494906, -113.931687, 42.851121)",53607,0.0160656158845204,50.84753856772437,0.0,0.0,0.0,0.0,0.0,20.0,78.85089633816479,86.20348088868991,95.66959538866193,93.04773630309475,59.06122334769713,91.90426623388737
544,Idaho,Kootenai,[0 0 0 ... 0 0 0],1445.8908904977754,"(-117.042309, 47.366031, -116.329406, 47.991511)",97236,0.0148699133088339,11.762701057221603,0.0,0.0,0.0,0.0,0.0,5.0,75.75188201900531,71.87862520054301,27.132574355177095,90.3747583199638,56.41871323378173,55.98995228104817
545,Idaho,Latah,[ 0  0  0 ...  0 12 12],1378.175956086451,"(-117.039981, 46.541709, -116.329415, 47.130829)",91300,0.0150950269012754,15.701807228915662,0.0,0.0,0.0,0.0,0.0,6.054983570646221,86.17223439211391,73.14780941949617,17.90408543263965,98.21768893756845,52.82469879518072,69.98359255202628
546,Idaho,Lemhi,[0 0 0 ... 0 0 0],10151.54589701023,"(-114.820199, 44.230201, -112.813591, 45.705977)",643968,0.0157640533334113,7.836091234347048,0.0,0.0,0.0,0.0,0.0,13.96156330749354,32.91700829854899,43.64494819618366,14.760020684257602,99.9890988372093,51.20996695487975,74.6090690841781
547,Idaho,Lewis,[27 32 32 ...  0  0  0],1113.891229689916,"(-116.713824, 45.991601, -116.012624, 46.469357)",72921,0.0152753147884685,16.43160406467273,0.0,0.0,0.0,0.0,0.0,7.510250819379877,94.01900687044885,19.291562101452257,38.41956363736098,99.94939729296088,50.0,81.88900316781174
548,Idaho,Lincoln,[26 18 26 ... 60 60 60],1348.367265983648,"(-114.5948, 42.764206, -113.713953, 43.200213)",83844,0.0160818575686232,42.14629550116884,0.0,0.0,0.0,0.0,0.0,20.0,54.25331568150374,61.58079290110204,93.66915939125042,100.0,53.772184056104194,94.93072849577787
549,Idaho,Madison,[37 37 37 ...  0  0  0],624.1518293194268,"(-111.983527, 43.621951, -111.398624, 43.930137)",39456,0.0158189332248435,40.05634124087591,0.0,0.0,0.0,0.0,0.0,15.0,79.52440693430657,84.38716545012166,71.00902270884022,92.38392133008921,62.34273621248986,81.97366686942416
550,Idaho,Minidoka,[30 30 25 ... 57 57 57],1246.1829476563917,"(-113.932063, 42.518563, -113.413106, 43.199859)",77198,0.0161426843656104,45.55193139718646,0.0,0.0,0.0,0.0,0.0,20.0,62.21566620896915,72.10342236845514,97.23912536594213,97.87999689111116,55.02040208295552,92.01216352755253
551,Idaho,Nez Perce,[24 24 24 ...  0  0  0],1817.383563202079,"(-117.06284, 45.855216, -116.360239, 46.631245)",119064,0.0152639216152831,13.746329705032588,0.0,0.0,0.0,0.0,0.0,11.401515151515152,83.39439293153262,36.07261640798226,22.211600483773434,98.60092051333737,53.37851911576967,82.16666666666667
552,Idaho,Oneida,[ 0  0  0 ... 24 24 24],1671.261270838604,"(-113.000081, 41.997226, -112.070266, 42.503055)",102424,0.0163170865308775,22.871426618761227,0.0,0.0,0.0,0.0,0.0,16.819348980707648,64.67229360306179,71.1797527923143,33.206299304850425,99.95430758415996,55.386969850816214,87.17887409200968
553,Idaho,Owyhee,[49 52 52 ... 18 18 30],11911.149738636224,"(-117.027014, 41.996115, -115.037506, 43.680802)",729408,0.0163298863443178,30.197427228656665,20.0,20.0,1.0,16.79099032323131,0.8395495161615655,19.583881723260507,52.33552415109239,52.941645827849435,58.5991543827323,97.35970129200666,53.71549941870668,90.23964365622533
554,Idaho,Payette,[59 58 58 ... 55 55 55],661.0252614291022,"(-116.983857, 43.792651, -116.452068, 44.152651)",42081,0.0157084019255507,37.08773555761508,0.0,0.0,0.0,0.0,0.0,20.0,83.20643520828878,65.38425892920796,52.901618307549725,93.19728618616477,64.13904137259095,92.79551341460517
555,Idaho,Power,[41 41 41 ... 25 25  0],2393.7547964119312,"(-113.243781, 42.327384, -112.379641, 43.110946)",147864,0.0161888951767295,32.868615755018126,40.0,20.0,2.0,167.10149285113565,8.355074642556783,17.473522967050805,79.3545420115782,64.08527430611913,57.750392252339985,97.87412757669209,56.07169425958989,84.6597616728886
556,Idaho,Shoshone,[0 0 0 ... 0 0 0],5091.232761784038,"(-116.329601, 46.932857, -114.958793, 48.069028)",338670,0.0150330196409012,2.2406856231730004,0.0,0.0,0.0,0.0,0.0,5.0,40.59364573183335,52.49574807334574,4.089768801488174,99.7981220657277,51.91165441285027,55.199188000118106
557,Idaho,Teton,[44 44 52 ...  0  0  0],596.3604877940247,"(-111.400954, 43.501051, -111.045264, 43.984307)",37516,0.0158961639778767,26.45596545473931,0.0,0.0,0.0,0.0,0.0,14.73344706258663,61.29824608167182,79.14516472971532,43.1583057895298,99.17968333511035,50.0,70.67347265166862
558,Idaho,Twin Falls,[22 44 45 ... 18  0 18],3408.617986334892,"(-115.038174, 41.994238, -114.000317, 42.918428)",209520,0.0162686998202314,38.02657502863688,2.0,2.0,1.0,5.867480627098654,2.933740313549327,18.625334096983583,66.03314719358534,61.918456471935855,71.77554887361589,98.11297250859107,54.162227949599085,91.3397670866743
559,Idaho,Valley,[0 0 0 ... 0 0 0],5592.840923101456,"(-116.213871, 44.147668, -114.694001, 45.219651)",355710,0.0157230354027197,4.201596806387226,0.0,0.0,0.0,0.0,0.0,14.852393803941412,29.123611931067444,53.30825672598465,6.954356076579236,100.0,50.0,69.16691687048439
560,Idaho,Washington,[31  0  0 ... 39 39 48],2232.830031041952,"(-117.243027, 44.15103, -116.299686, 44.840609)",142002,0.015723933684328,17.36776946803566,0.0,0.0,0.0,0.0,0.0,15.549957042858551,72.21570822946155,48.355938648751426,20.598273263756848,99.74986267799045,54.17543414881481,86.11204771763778
561,Illinois,Adams,[41 41 46 ... 52 45 52],978.7047633940704,"(-91.513079, 39.756862, -90.911969, 40.200041)",58167,0.0168257734350073,47.470094727250846,0.0,0.0,0.0,0.0,0.0,15.0,95.49796276239104,87.11571853456427,82.58588202932934,94.60750941255351,56.205408564993895,76.4353155569309
562,Illinois,Alexander,[26 23 23 ... 46 46 46],537.3837980337083,"(-89.518477, 36.970298, -89.132915, 37.335578)",30780,0.0174588628341035,39.45220922677063,0.0,0.0,0.0,0.0,0.0,15.0,83.46361273554255,54.37703053931124,79.65604288499026,97.87069525666017,54.477907732293694,67.46293047433399
563,Illinois,Bond,[53 53 53 ... 41 41 41],417.336116556682,"(-89.639267, 38.740509, -89.250238, 39.02838)",24705,0.016892779459894,50.21011940902651,0.0,0.0,0.0,0.0,0.0,15.0,97.16312487350739,87.15239829993928,93.94956486541186,97.90427039060918,53.934831005869256,79.09176280105243
564,Illinois,Boone,[37 37 37 ... 38 38 38],286.236217234535,"(-88.940994, 42.15232, -88.705389, 42.495045)",17710,0.016162406393819,36.69034443817053,4.0,2.0,2.0,139.7447198906523,69.87235994532615,5.0,99.56578204404292,83.88932806324111,98.39429700734048,79.78910220214568,60.13241106719368,85.22823263692828
565,Illinois,Brown,[52 52 52 ... 55 55 55],398.36479426117535,"(-90.917132, 39.838961, -90.510442, 40.105902)",23875,0.016685436408845,41.65319371727749,0.0,0.0,0.0,0.0,0.0,15.0,97.10198952879581,72.00586387434555,63.9274554973822,98.60858638743456,53.967958115183244,68.20138219895289
566,Illinois,Bureau,[38 38 38 ... 38 38 38],1098.6376262906256,"(-89.862351, 41.14851, -89.163705, 41.585362)",67035,0.0163890150860091,35.58074140374431,0.0,0.0,0.0,0.0,0.0,5.0,96.77384948161408,91.0169314537182,92.52232415902141,96.55523234131424,50.0,82.49093756992616
567,Illinois,Calhoun,[41 46 46 ... 46 46 46],961.418450525746,"(-90.936728, 38.868384, -90.450813, 39.400252)",56523,0.0170093316088273,37.650850096420925,0.0,0.0,0.0,0.0,0.0,15.0,91.6654282327548,65.4558321391292,63.39309661553704,95.06997151602003,53.52263680271748,65.07966668435859
568,Illinois,Carroll,[18 18 29 ... 37 37 37],608.0940931522214,"(-90.317395, 41.928917, -89.684694, 42.199112)",37592,0.0161761569789375,30.746462013194297,0.0,0.0,0.0,0.0,0.0,5.0,92.08288997659076,79.78479463715684,73.17562247286656,98.4274579697808,50.0,76.61755160672483
569,Illinois,Cass,[53 53 53 ... 53 53 53],545.9990711634387,"(-90.583534, 39.872601, -89.994405, 40.125292)",32568,0.0167648941035199,43.97586588061901,0.0,0.0,0.0,0.0,0.0,15.0,92.6102309014984,70.52812576762466,85.22958118398428,98.92901007123557,51.15681036600344,73.78567919430115
570,Illinois,Champaign,[53 53 53 ... 53 53 53],1023.0196627343056,"(-88.463634, 39.879092, -87.92876, 40.400612)",61000,0.0167708141431853,53.20177049180328,8.3,2.766666666666667,3.0,81.13236042615186,29.32494955162116,15.0,99.83565573770491,96.78229508196722,99.78370491803278,89.28704918032787,60.09319672131148,87.52272131147541
571,Illinois,Christian,[41 46 46 ... 55 55 55],907.0371043234506,"(-89.535076, 39.345825, -89.023987, 39.826085)",53775,0.0168672636787252,52.69454207345421,1.5,1.5,1.0,16.537360961863122,11.024907307908746,15.0,99.58224081822408,94.14672245467224,98.68399814039981,97.56885169688518,60.571362157136214,85.10292887029289
572,Illinois,Clark,[55 55 55 ... 55 55 55],589.8289915363002,"(-88.013944, 39.157513, -87.531355, 39.487392)",34650,0.0170224817182193,50.05463203463204,0.0,0.0,0.0,0.0,0.0,15.0,97.21962481962483,85.67041847041847,91.61189033189034,97.86652236652236,61.3994227994228,76.3566810966811
573,Illinois,Clay,[53 53 53 ... 41 41 46],530.7281032306186,"(-88.698459, 38.599137, -88.249063, 38.915432)",31290,0.016961588470138,49.71978267817194,0.0,0.0,0.0,0.0,0.0,15.0,98.61808884627676,75.34292106104186,97.46743368488335,98.14733141578779,62.42393736017897,79.09217002237136
574,Illinois,Clinton,[52 52 52 ... 53 53 53],696.9612563930542,"(-89.706949, 38.415779, -89.138337, 38.743236)",40964,0.0170139941507922,49.47348891709794,4.0,2.0,2.0,57.3919993874693,28.69599969373465,15.0,99.0273166682941,75.5048335123523,98.98830680597598,93.80675715262181,50.0,77.41700029294014
575,Illinois,Coles,[53 53 53 ... 53 53 53],590.576763085148,"(-88.472073, 39.373638, -87.960179, 39.685973)",35280,0.0167397041690801,51.34855442176871,0.0,0.0,0.0,0.0,0.0,15.0,99.20748299319727,91.32142857142857,95.97749433106576,93.73398526077098,55.29095804988662,83.39070294784581
576,Illinois,Cook,[34 34 34 ... 30 29 30],2826.3430352250944,"(-88.263641, 41.469705, -87.111162, 42.154292)",172160,0.0164169553625992,57.48831900557621,13.4,3.35,4.0,47.41108857981496,14.152563755168645,5.0,95.79132783457248,81.33852230483271,98.18953875416072,14.708936383600491,75.45370585501858,72.18428219426792
577,Illinois,Crawford,[53 52 37 ... 46 46 53],538.7451577583747,"(-87.950392, 38.848857, -87.51213, 39.17922)",31775,0.016955001030948,50.764657749803305,0.0,0.0,0.0,0.0,0.0,15.0,99.20944138473642,84.95357985837923,96.8227537372148,98.84154209284029,55.81447678992919,76.66143194335169
578,Illinois,Cumberland,[55 47 47 ... 55 55 47],356.95262057160045,"(-88.471207, 39.171042, -88.007766, 39.378968)",21168,0.0168628411078798,51.79143046107332,0.0,0.0,0.0,0.0,0.0,15.0,97.04034391534391,89.06557067271353,96.43976757369614,98.74031557067272,69.47160808767951,79.84263983371126
579,Illinois,De Witt,[53 53 53 ... 47 42 47],492.01073913948267,"(-89.148764, 40.048853, -88.574885, 40.283203)",29480,0.0166896451539851,52.583141112618726,0.0,0.0,0.0,0.0,0.0,15.0,97.81886024423338,92.81343283582089,97.8540027137042,98.44453867028494,68.36058344640435,85.20878561736771
580,Illinois,DeKalb,[33 33 39 ... 34 34 34],664.2032300891578,"(-88.942146, 41.628316, -88.588308, 42.15359)",40670,0.0163315276638593,37.47302680108188,6.0,2.0,3.0,90.33379737094327,45.16689868547164,5.0,98.10671256454388,97.95672485861814,99.64347184656995,83.97319891812147,50.754856159331204,87.39739365625768
581,Illinois,Douglas,[53 53 53 ... 55 55 55],451.0607006347163,"(-88.473182, 39.651588, -87.936988, 39.880227)",26750,0.0168620822667183,52.15514018691589,0.0,0.0,0.0,0.0,0.0,15.0,99.6429906542056,94.20710280373832,99.7476261682243,96.25906542056074,50.057943925233644,87.43143925233645
582,Illinois,DuPage,[34 34 34 ... 38 38 38],384.19293702301655,"(-88.262896, 41.685242, -87.914264, 41.993886)",23635,0.016255254369495,36.37871800296171,0.0,0.0,0.0,0.0,0.0,5.0,95.19251110640998,86.81108525491855,98.04171779141105,11.431140258091814,86.77448698963401,72.93577321768564
583,Illinois,Edgar,[53 53 53 ... 55 47 47],655.1452168394214,"(-87.968777, 39.476676, -87.53164, 39.883)",38964,0.0168141160260605,52.49786982855969,0.0,0.0,0.0,0.0,0.0,15.0,99.927112206139,96.34585771481368,97.09737193306643,98.19038086438763,55.40062621907402,84.92854943024331
584,Illinois,Edwards,[41 46 53 ... 46 53 41],252.45444804186292,"(-88.150891, 38.25566, -87.937174, 38.570552)",14800,0.0170577329758015,52.12878378378378,0.0,0.0,0.0,0.0,0.0,15.0,99.91858108108109,87.29324324324324,96.45925675675676,98.05202702702702,68.26013513513513,81.61641891891892
585,Illinois,Effingham,[54 54 48 ... 55 55 55],506.7837111452593,"(-88.806795, 38.910847, -88.360475, 39.216263)",29887,0.0169566604592384,49.43169270920467,0.0,0.0,0.0,0.0,0.0,15.0,97.23776223776224,76.69086893967277,95.74333322180212,94.71241676983304,56.31177435005186,79.18044634791046
586,Illinois,Fayette,[53 53 53 ... 46 41 46],1012.1183898619907,"(-89.257463, 38.736331, -88.693531, 39.217909)",59664,0.016963636193718,47.199282649503886,1.8,1.8,1.0,17.784480729032524,9.880267071684736,15.0,94.70333869670152,71.32877447036739,94.54724792169482,98.71597613301154,55.88277688388308,76.74113368195226
587,Illinois,Ford,[39 39 39 ... 53 53 53],1152.4455263406444,"(-88.459957, 40.398417, -87.931712, 40.997777)",69160,0.0166634691489393,45.14252458068248,0.0,0.0,0.0,0.0,0.0,10.296847888953153,99.8366107576634,93.09572006940428,99.89705031810296,98.594997108155,51.95257374204743,88.75883458646616
588,Illinois,Franklin,[55 55 55 ... 55 53 53],472.90982195687,"(-89.178371, 37.861927, -88.704606, 38.126617)",27528,0.0171792292195898,50.99327956989247,2.0,2.0,1.0,42.29136099825819,21.145680499129096,15.0,99.02789886660854,81.90932868352223,97.88103022377216,91.48884771868643,63.9527027027027,72.80238302818948
589,Illinois,Fulton,[46 46 46 ... 53 53 46],1124.2738323821177,"(-90.451916, 40.183812, -89.872114, 40.714868)",67208,0.0167282739016503,45.154014403047256,2.0,2.0,1.0,17.789260430996507,8.894630215498253,15.0,94.4283418640638,75.89066777764552,80.00389834543506,97.62312522318771,59.204410189263186,71.9397690751101
590,Illinois,Gallatin,[52 52 52 ... 52 52 52],453.9093105433436,"(-88.375434, 37.573066, -88.025921, 37.916118)",26404,0.0171909298039442,43.38304802302682,0.0,0.0,0.0,0.0,0.0,15.0,88.13191183154068,67.45095440084836,84.5457127707923,100.0,50.0,74.49348583547948
591,Illinois,Greene,[52 38 37 ... 53 53 53],710.6045750416215,"(-90.62229, 39.117592, -90.148069, 39.521803)",41958,0.0169360926412512,47.879498546165216,0.0,0.0,0.0,0.0,0.0,15.0,99.77072310405644,86.87497020830354,83.87990371323704,98.3912483912484,50.0,77.66018399351732
592,Illinois,Grundy,[38 38 38 ... 38 38 38],453.73871997816224,"(-88.595961, 41.10828, -88.240889, 41.463066)",27889,0.0162694510372606,37.05098784466994,0.0,0.0,0.0,0.0,0.0,5.0,96.56280253863531,89.92075728781957,98.54960737208218,88.92448635662807,70.34404245401413,81.56111728638531
593,Illinois,Hamilton,[53 53 53 ... 53 53 53],443.8868117544668,"(-88.70664, 37.906428, -88.370367, 38.256661)",25912,0.0171305500059612,50.64109292991664,0.0,0.0,0.0,0.0,0.0,15.0,98.47406606977462,91.20716270453843,94.7235257795616,98.18809817845013,51.361338376041985,79.64688175362767
594,Illinois,Hancock,[53 52 37 ... 53 53 53],982.1857776002696,"(-91.507269, 40.193086, -90.904216, 40.639202)",58938,0.0166647286572375,47.4883436831925,0.0,0.0,0.0,0.0,0.0,15.0,95.12250161186331,82.0803216939835,87.66685330347144,96.29653194882758,50.0,76.08948386439988
595,Illinois,Hardin,[14 14 14 ... 46 46 23],266.20201170758446,"(-88.415412, 37.401599, -88.061114, 37.599625)",15438,0.0172432965220614,31.61400440471564,0.0,0.0,0.0,0.0,0.0,15.0,77.91747635704107,37.169646327244465,49.30502655784428,99.25378935095219,50.0,57.37239279699443
596,Illinois,Henderson,[37 37 37 ... 53 53 53],631.7587452583152,"(-91.185295, 40.634946, -90.785194, 41.070256)",38148,0.0165607304513556,41.109180035650624,1.4,1.4,1.0,22.16035805610517,15.828827182932264,11.583569256579636,92.6013159274405,73.01850686798784,88.71272412708399,95.99559609940233,50.0,75.04723707664884
597,Illinois,Henry,[39 38 38 ... 38 38 37],910.5983494546224,"(-90.437652, 41.149304, -89.856613, 41.584679)",55216,0.0164915667461355,36.46756374963778,0.0,0.0,0.0,0.0,0.0,5.0,98.90846855983773,95.86378948130977,90.94767820921471,90.1796580701246,54.092925963488845,84.84077079107504
598,Illinois,Iroquois,[38 38 38 ... 38 38 38],1156.5925234723054,"(-88.131935, 40.485568, -87.525661, 41.010341)",69618,0.0166134120984846,39.23815679852912,2.0,2.0,1.0,17.292174723692913,8.646087361846456,6.347639978166566,99.46543997242092,93.10494412364618,99.879628831624,98.98740268321411,50.30990548421385,87.7476658335488
599,Illinois,Jackson,[44 52 52 ... 38 14 14],789.7871472189155,"(-89.680868, 37.561925, -89.150662, 37.955343)",45632,0.0173077477914383,38.1844100631136,0.0,0.0,0.0,0.0,0.0,15.0,85.5429303997195,61.092215988779806,65.23748685133239,94.48150420757364,50.184629207573636,65.57794968443197
600,Illinois,Jasper,[40 40 40 ... 45 46 52],509.8751035159663,"(-88.362779, 38.846877, -87.945032, 39.174882)",30184,0.0168922310997868,47.09359263185794,0.0,0.0,0.0,0.0,0.0,15.0,91.78853034720382,78.48926583620461,97.75768619135967,99.6243042671614,59.434799893983566,81.07397959183673
601,Illinois,Jefferson,[53 53 53 ... 53 53 53],597.180881500419,"(-89.149841, 38.124523, -88.698961, 38.476969)",35026,0.0170496454491069,50.46359846970822,2.0,2.0,1.0,33.49069037466493,16.745345187332465,15.0,99.07140409981157,81.57825615257238,96.5498772340547,95.11719865242962,59.34548621024382,73.22254896362702
602,Illinois,Jersey,[53 53 53 ... 23 54 45],576.1491325427651,"(-90.603569, 38.923395, -90.145828, 39.262009)",34026,0.0169326142521238,43.09234115088461,0.0,0.0,0.0,0.0,0.0,15.0,95.09228237230353,77.08164344912714,73.83874096279315,92.15717392582143,54.319931816845944,71.20272732616235
603,Illinois,Jo Daviess,[30 30 30 ... 26 37 37],821.9166731038341,"(-90.65671, 42.193645, -89.919772, 42.508481)",51060,0.0160970754622764,25.0840383862123,5.0,2.5,2.0,60.83341734775031,24.333366939100124,5.0,91.9773795534665,71.92205248726988,43.851018409714065,97.92900509204857,57.82236584410497,74.26592244418332
604,Illinois,Johnson,[44 38 38 ... 37 26 52],391.9096642592917,"(-89.044799, 37.293933, -88.708546, 37.600682)",22752,0.0172252841182881,35.84568389592124,0.0,0.0,0.0,0.0,0.0,15.0,83.53595288326301,56.23241912798875,60.94927918424754,98.21532172995781,51.38669127988748,63.67651195499297
